110 13 105 4 103 17 110 110
110 13 105 5 103 18 110 110
110 13 105 6 103 19 110 110
110 13 105 7 103 20 110 110
110 13 105 8 103 21 110 110
110 13 105 9 103 22 110 110
110 13 105 10 103 23 110 110
110 13 105 11 103 24 110 110
110 13 105 12 103 25 110 110
110 14 105 0 103 14 110 110
110 14 105 1 103 15 110 110
110 14 105 2 103 16 110 110
110 14 105 3 103 17 110 110
110 14 105 4 103 18 110 110
110 14 105 5 103 19 110 110
110 14 105 6 103 20 110 110
110 14 105 7 103 21 110 110
110 14 105 8 103 22 110 110
110 14 105 9 103 23 110 110
110 14 105 10 103 24 110 110
110 14 105 11 103 25 110 110
110 14 105 12 103 26 110 110
110 14 105 13 103 27 110 110
110 15 105 0 103 15 110 110
110 15 105 1 103 16 110 110
110 15 105 2 103 17 110 110
110 15 105 3 103 18 110 110
110 15 105 4 103 19 110 110
110 15 105 5 103 20 110 110
110 15 105 6 103 21 110 110
110 15 105 7 103 22 110 110
110 15 105 8 103 23 110 110
110 15 105 9 103 24 110 110
110 15 105 10 103 25 110 110
110 15 105 11 103 26 110 110
110 15 105 12 103 27 110 110
110 15 105 13 103 28 110 110
110 15 105 14 103 29 110 110
110 16 105 0 103 16 110 110
110 16 105 1 103 17 110 110
110 16 105 2 103 18 110 110
110 16 105 3 103 19 110 110
110 16 105 4 103 20 110 110
110 16 105 5 103 21 110 110
110 16 105 6 103 22 110 110
110 16 105 7 103 23 110 110
110 16 105 8 103 24 110 110
110 16 105 9 103 25 110 110
110 16 105 10 103 26 110 110
110 16 105 11 103 27 110 110
110 16 105 12 103 28 110 110
110 16 105 13 103 29 110 110
110 16 105 14 103 30 110 110
110 16 105 15 103 31 110 110
110 17 105 0 103 17 110 110
110 17 105 1 103 18 110 110
110 17 105 2 103 19 110 110
110 17 105 3 103 20 110 110
110 17 105 4 103 21 110 110
110 17 105 5 103 22 110 110
110 17 105 6 103 23 110 110
110 17 105 7 103 24 110 110
110 17 105 8 103 25 110 110
110 17 105 9 103 26 110 110
110 17 105 10 103 27 110 110
110 17 105 11 103 28 110 110
110 17 105 12 103 29 110 110
110 17 105 13 103 30 110 110
110 17 105 14 103 31 110 110
110 17 105 15 103 32 110 110
110 17 105 16 103 33 110 110
110 18 105 0 103 18 110 110
110 18 105 1 103 19 110 110
110 18 105 2 103 20 110 110
110 18 105 3 103 21 110 110
110 18 105 4 103 22 110 110
110 18 105 5 103 23 110 110
110 18 105 6 103 24 110 110
110 18 105 7 103 25 110 110
110 18 105 8 103 26 110 110
110 18 105 9 103 27 110 110
110 18 105 10 103 28 110 110
110 18 105 11 103 29 110 110
110 18 105 12 103 30 110 110
110 18 105 13 103 31 110 110
110 18 105 14 103 32 110 110
110 18 105 15 103 33 110 110
110 18 105 16 103 34 110 110
110 18 105 17 103 35 110 110
110 19 105 0 103 19 110 110
110 19 105 1 103 20 110 110
110 19 105 2 103 21 110 110
110 19 105 3 103 22 110 110
110 19 105 4 103 23 110 110
110 19 105 5 103 24 110 110
110 19 105 6 103 25 110 110
110 19 105 7 103 26 110 110
110 19 105 8 103 27 110 110
110 19 105 9 103 28 110 110
110 19 105 10 103 29 110 110
110 19 105 11 103 30 110 110
110 19 105 12 103 31 110 110
110 19 105 13 103 32 110 110
110 19 105 14 103 33 110 110
110 19 105 15 103 34 110 110
110 19 105 16 103 35 110 110
110 19 105 17 103 36 110 110
110 19 105 18 103 37 110 110
110 20 105 0 103 20 110 110
110 20 105 1 103 21 110 110
110 20 105 2 103 22 110 110
110 20 105 3 103 23 110 110
110 20 105 4 103 24 110 110
110 20 105 5 103 25 110 110
110 20 105 6 103 26 110 110
110 20 105 7 103 27 110 110
110 20 105 8 103 28 110 110
110 20 105 9 103 29 110 110
110 20 105 10 103 30 110 110
110 20 105 11 103 31 110 110
110 20 105 12 103 32 110 110
110 20 105 13 103 33 110 110
110 20 105 14 103 34 110 110
110 20 105 15 103 35 110 110
110 20 105 16 103 36 110 110
110 20 105 17 103 37 110 110
110 20 105 18 103 38 110 110
110 20 105 19 103 39 110 110
110 21 105 0 103 21 110 110
110 21 105 1 103 22 110 110
110 21 105 2 103 23 110 110
110 21 105 3 103 24 110 110
110 21 105 4 103 25 110 110
110 21 105 5 103 26 110 110
110 21 105 6 103 27 110 110
110 21 105 7 103 28 110 110
110 21 105 8 103 29 110 110
110 21 105 9 103 30 110 110
110 21 105 10 103 31 110 110
110 21 105 11 103 32 110 110
110 21 105 12 103 33 110 110
110 21 105 13 103 34 110 110
110 21 105 14 103 35 110 110
110 21 105 15 103 36 110 110
110 21 105 16 103 37 110 110
110 21 105 17 103 38 110 110
110 21 105 18 103 39 110 110
110 21 105 19 103 40 110 110
110 21 105 20 103 41 110 110
110 22 105 0 103 22 110 110
110 22 105 1 103 23 110 110
110 22 105 2 103 24 110 110
110 22 105 3 103 25 110 110
110 22 105 4 103 26 110 110
110 22 105 5 103 27 110 110
110 22 105 6 103 28 110 110
110 22 105 7 103 29 110 110
110 22 105 8 103 30 110 110
110 22 105 9 103 31 110 110
110 22 105 10 103 32 110 110
110 22 105 11 103 33 110 110
110 22 105 12 103 34 110 110
110 22 105 13 103 35 110 110
110 22 105 14 103 36 110 110
110 22 105 15 103 37 110 110
110 22 105 16 103 38 110 110
110 22 105 17 103 39 110 110
110 22 105 18 103 40 110 110
110 22 105 19 103 41 110 110
110 22 105 20 103 42 110 110
110 22 105 21 103 43 110 110
110 23 105 0 103 23 110 110
110 23 105 1 103 24 110 110
110 23 105 2 103 25 110 110
110 23 105 3 103 26 110 110
110 23 105 4 103 27 110 110
110 23 105 5 103 28 110 110
110 23 105 6 103 29 110 110
110 23 105 7 103 30 110 110
110 23 105 8 103 31 110 110
110 23 105 9 103 32 110 110
110 23 105 10 103 33 110 110
110 23 105 11 103 34 110 110
110 23 105 12 103 35 110 110
110 23 105 13 103 36 110 110
110 23 105 14 103 37 110 110
110 23 105 15 103 38 110 110
110 23 105 16 103 39 110 110
110 23 105 17 103 40 110 110
110 23 105 18 103 41 110 110
110 23 105 19 103 42 110 110
110 23 105 20 103 43 110 110
110 23 105 21 103 44 110 110
110 23 105 22 103 45 110 110
110 24 105 0 103 24 110 110
110 24 105 1 103 25 110 110
110 24 105 2 103 26 110 110
110 24 105 3 103 27 110 110
110 24 105 4 103 28 110 110
110 24 105 5 103 29 110 110
110 24 105 6 103 30 110 110
110 24 105 7 103 31 110 110
110 24 105 8 103 32 110 110
110 24 105 9 103 33 110 110
110 24 105 10 103 34 110 110
110 24 105 11 103 35 110 110
110 24 105 12 103 36 110 110
110 24 105 13 103 37 110 110
110 24 105 14 103 38 110 110
110 24 105 15 103 39 110 110
110 24 105 16 103 40 110 110
110 24 105 17 103 41 110 110
110 24 105 18 103 42 110 110
110 24 105 19 103 43 110 110
110 24 105 20 103 44 110 110
110 24 105 21 103 45 110 110
110 24 105 22 103 46 110 110
110 24 105 23 103 47 110 110
110 25 105 0 103 25 110 110
110 25 105 1 103 26 110 110
110 25 105 2 103 27 110 110
110 25 105 3 103 28 110 110
110 25 105 4 103 29 110 110
110 25 105 5 103 30 110 110
110 25 105 6 103 31 110 110
110 25 105 7 103 32 110 110
110 25 105 8 103 33 110 110
110 25 105 9 103 34 110 110
110 25 105 10 103 35 110 110
110 25 105 11 103 36 110 110
110 25 105 12 103 37 110 110
110 25 105 13 103 38 110 110
110 25 105 14 103 39 110 110
110 25 105 15 103 40 110 110
110 25 105 16 103 41 110 110
110 25 105 17 103 42 110 110
110 25 105 18 103 43 110 110
110 25 105 19 103 44 110 110
110 25 105 20 103 45 110 110
110 25 105 21 103 46 110 110
110 25 105 22 103 47 110 110
110 25 105 23 103 48 110 110
110 25 105 24 103 49 110 110
110 26 105 0 103 26 110 110
110 26 105 1 103 27 110 110
110 26 105 2 103 28 110 110
110 26 105 3 103 29 110 110
110 26 105 4 103 30 110 110
110 26 105 5 103 31 110 110
110 26 105 6 103 32 110 110
110 26 105 7 103 33 110 110
110 26 105 8 103 34 110 110
110 26 105 9 103 35 110 110
110 26 105 10 103 36 110 110
110 26 105 11 103 37 110 110
110 26 105 12 103 38 110 110
110 26 105 13 103 39 110 110
110 26 105 14 103 40 110 110
110 26 105 15 103 41 110 110
110 26 105 16 103 42 110 110
110 26 105 17 103 43 110 110
110 26 105 18 103 44 110 110
110 26 105 19 103 45 110 110
110 26 105 20 103 46 110 110
110 26 105 21 103 47 110 110
110 26 105 22 103 48 110 110
110 26 105 23 103 49 110 110
110 26 105 24 103 50 110 110
110 26 105 25 103 51 110 110
110 27 105 0 103 27 110 110
110 27 105 1 103 28 110 110
110 27 105 2 103 29 110 110
110 27 105 3 103 30 110 110
110 27 105 4 103 31 110 110
110 27 105 5 103 32 110 110
110 27 105 6 103 33 110 110
110 27 105 7 103 34 110 110
110 27 105 8 103 35 110 110
110 27 105 9 103 36 110 110
110 27 105 10 103 37 110 110
110 27 105 11 103 38 110 110
110 27 105 12 103 39 110 110
110 27 105 13 103 40 110 110
110 27 105 14 103 41 110 110
110 27 105 15 103 42 110 110
110 27 105 16 103 43 110 110
110 27 105 17 103 44 110 110
110 27 105 18 103 45 110 110
110 27 105 19 103 46 110 110
110 27 105 20 103 47 110 110
110 27 105 21 103 48 110 110
110 27 105 22 103 49 110 110
110 27 105 23 103 50 110 110
110 27 105 24 103 51 110 110
110 27 105 25 103 52 110 110
110 27 105 26 103 53 110 110
110 28 105 0 103 28 110 110
110 28 105 1 103 29 110 110
110 28 105 2 103 30 110 110
110 28 105 3 103 31 110 110
110 28 105 4 103 32 110 110
110 28 105 5 103 33 110 110
110 28 105 6 103 34 110 110
110 28 105 7 103 35 110 110
110 28 105 8 103 36 110 110
110 28 105 9 103 37 110 110
110 28 105 10 103 38 110 110
110 28 105 11 103 39 110 110
110 28 105 12 103 40 110 110
110 28 105 13 103 41 110 110
110 28 105 14 103 42 110 110
110 28 105 15 103 43 110 110
110 28 105 16 103 44 110 110
110 28 105 17 103 45 110 110
110 28 105 18 103 46 110 110
110 28 105 19 103 47 110 110
110 28 105 20 103 48 110 110
110 28 105 21 103 49 110 110
110 28 105 22 103 50 110 110
110 28 105 23 103 51 110 110
110 28 105 24 103 52 110 110
110 28 105 25 103 53 110 110
110 28 105 26 103 54 110 110
110 28 105 27 103 55 110 110
110 29 105 0 103 29 110 110
110 29 105 1 103 30 110 110
110 29 105 2 103 31 110 110
110 29 105 3 103 32 110 110
110 29 105 4 103 33 110 110
110 29 105 5 103 34 110 110
110 29 105 6 103 35 110 110
110 29 105 7 103 36 110 110
110 29 105 8 103 37 110 110
110 29 105 9 103 38 110 110
110 29 105 10 103 39 110 110
110 29 105 11 103 40 110 110
110 29 105 12 103 41 110 110
110 29 105 13 103 42 110 110
110 29 105 14 103 43 110 110
110 29 105 15 103 44 110 110
110 29 105 16 103 45 110 110
110 29 105 17 103 46 110 110
110 29 105 18 103 47 110 110
110 29 105 19 103 48 110 110
110 29 105 20 103 49 110 110
110 29 105 21 103 50 110 110
110 29 105 22 103 51 110 110
110 29 105 23 103 52 110 110
110 29 105 24 103 53 110 110
110 29 105 25 103 54 110 110
110 29 105 26 103 55 110 110
110 29 105 27 103 56 110 110
110 29 105 28 103 57 110 110
110 30 105 0 103 30 110 110
110 30 105 1 103 31 110 110
110 30 105 2 103 32 110 110
110 30 105 3 103 33 110 110
110 30 105 4 103 34 110 110
110 30 105 5 103 35 110 110
110 30 105 6 103 36 110 110
110 30 105 7 103 37 110 110
110 30 105 8 103 38 110 110
110 30 105 9 103 39 110 110
110 30 105 10 103 40 110 110
110 30 105 11 103 41 110 110
110 30 105 12 103 42 110 110
110 30 105 13 103 43 110 110
110 30 105 14 103 44 110 110
110 30 105 15 103 45 110 110
110 30 105 16 103 46 110 110
110 30 105 17 103 47 110 110
110 30 105 18 103 48 110 110
110 30 105 19 103 49 110 110
110 30 105 20 103 50 110 110
110 30 105 21 103 51 110 110
110 30 105 22 103 52 110 110
110 30 105 23 103 53 110 110
110 30 105 24 103 54 110 110
110 30 105 25 103 55 110 110
110 30 105 26 103 56 110 110
110 30 105 27 103 57 110 110
110 30 105 28 103 58 110 110
110 30 105 29 103 59 110 110
110 31 105 0 103 31 110 110
110 31 105 1 103 32 110 110
110 31 105 2 103 33 110 110
110 31 105 3 103 34 110 110
110 31 105 4 103 35 110 110
110 31 105 5 103 36 110 110
110 31 105 6 103 37 110 110
110 31 105 7 103 38 110 110
110 31 105 8 103 39 110 110
110 31 105 9 103 40 110 110
110 31 105 10 103 41 110 110
110 31 105 11 103 42 110 110
110 31 105 12 103 43 110 110
110 31 105 13 103 44 110 110
110 31 105 14 103 45 110 110
110 31 105 15 103 46 110 110
110 31 105 16 103 47 110 110
110 31 105 17 103 48 110 110
110 31 105 18 103 49 110 110
110 31 105 19 103 50 110 110
110 31 105 20 103 51 110 110
110 31 105 21 103 52 110 110
110 31 105 22 103 53 110 110
110 31 105 23 103 54 110 110
110 31 105 24 103 55 110 110
110 31 105 25 103 56 110 110
110 31 105 26 103 57 110 110
110 31 105 27 103 58 110 110
110 31 105 28 103 59 110 110
110 31 105 29 103 60 110 110
110 31 105 30 103 61 110 110
110 32 105 0 103 32 110 110
110 32 105 1 103 33 110 110
110 32 105 2 103 34 110 110
110 32 105 3 103 35 110 110
110 32 105 4 103 36 110 110
110 32 105 5 103 37 110 110
110 32 105 6 103 38 110 110
110 32 105 7 103 39 110 110
110 32 105 8 103 40 110 110
110 32 105 9 103 41 110 110
110 32 105 10 103 42 110 110
110 32 105 11 103 43 110 110
110 32 105 12 103 44 110 110
110 32 105 13 103 45 110 110
110 32 105 14 103 46 110 110
110 32 105 15 103 47 110 110
110 32 105 16 103 48 110 110
110 32 105 17 103 49 110 110
110 32 105 18 103 50 110 110
110 32 105 19 103 51 110 110
110 32 105 20 103 52 110 110
110 32 105 21 103 53 110 110
110 32 105 22 103 54 110 110
110 32 105 23 103 55 110 110
110 32 105 24 103 56 110 110
110 32 105 25 103 57 110 110
110 32 105 26 103 58 110 110
110 32 105 27 103 59 110 110
110 32 105 28 103 60 110 110
110 32 105 29 103 61 110 110
110 32 105 30 103 62 110 110
110 32 105 31 103 63 110 110
110 33 105 0 103 33 110 110
110 33 105 1 103 34 110 110
110 33 105 2 103 35 110 110
110 33 105 3 103 36 110 110
110 33 105 4 103 37 110 110
110 33 105 5 103 38 110 110
110 33 105 6 103 39 110 110
110 33 105 7 103 40 110 110
110 33 105 8 103 41 110 110
110 33 105 9 103 42 110 110
110 33 105 10 103 43 110 110
110 33 105 11 103 44 110 110
110 33 105 12 103 45 110 110
110 33 105 13 103 46 110 110
110 33 105 14 103 47 110 110
110 33 105 15 103 48 110 110
110 33 105 16 103 49 110 110
110 33 105 17 103 50 110 110
110 33 105 18 103 51 110 110
110 33 105 19 103 52 110 110
110 33 105 20 103 53 110 110
110 33 105 21 103 54 110 110
110 33 105 22 103 55 110 110
110 33 105 23 103 56 110 110
110 33 105 24 103 57 110 110
110 33 105 25 103 58 110 110
110 33 105 26 103 59 110 110
110 33 105 27 103 60 110 110
110 33 105 28 103 61 110 110
110 33 105 29 103 62 110 110
110 33 105 30 103 63 110 110
110 33 105 31 103 64 110 110
110 33 105 32 103 65 110 110
110 34 105 0 103 34 110 110
110 34 105 1 103 35 110 110
110 34 105 2 103 36 110 110
110 34 105 3 103 37 110 110
110 34 105 4 103 38 110 110
110 34 105 5 103 39 110 110
110 34 105 6 103 40 110 110
110 34 105 7 103 41 110 110
110 34 105 8 103 42 110 110
110 34 105 9 103 43 110 110
110 34 105 10 103 44 110 110
110 34 105 11 103 45 110 110
110 34 105 12 103 46 110 110
110 34 105 13 103 47 110 110
110 34 105 14 103 48 110 110
110 34 105 15 103 49 110 110
110 34 105 16 103 50 110 110
110 34 105 17 103 51 110 110
110 34 105 18 103 52 110 110
110 34 105 19 103 53 110 110
110 34 105 20 103 54 110 110
110 34 105 21 103 55 110 110
110 34 105 22 103 56 110 110
110 34 105 23 103 57 110 110
110 34 105 24 103 58 110 110
110 34 105 25 103 59 110 110
110 34 105 26 103 60 110 110
110 34 105 27 103 61 110 110
110 34 105 28 103 62 110 110
110 34 105 29 103 63 110 110
110 34 105 30 103 64 110 110
110 34 105 31 103 65 110 110
110 34 105 32 103 66 110 110
110 34 105 33 103 67 110 110
110 35 105 0 103 35 110 110
110 35 105 1 103 36 110 110
110 35 105 2 103 37 110 110
110 35 105 3 103 38 110 110
110 35 105 4 103 39 110 110
110 35 105 5 103 40 110 110
110 35 105 6 103 41 110 110
110 35 105 7 103 42 110 110
110 35 105 8 103 43 110 110
110 35 105 9 103 44 110 110
110 35 105 10 103 45 110 110
110 35 105 11 103 46 110 110
110 35 105 12 103 47 110 110
110 35 105 13 103 48 110 110
110 35 105 14 103 49 110 110
110 35 105 15 103 50 110 110
110 35 105 16 103 51 110 110
110 35 105 17 103 52 110 110
110 35 105 18 103 53 110 110
110 35 105 19 103 54 110 110
110 35 105 20 103 55 110 110
110 35 105 21 103 56 110 110
110 35 105 22 103 57 110 110
110 35 105 23 103 58 110 110
110 35 105 24 103 59 110 110
110 35 105 25 103 60 110 110
110 35 105 26 103 61 110 110
110 35 105 27 103 62 110 110
110 35 105 28 103 63 110 110
110 35 105 29 103 64 110 110
110 35 105 30 103 65 110 110
110 35 105 31 103 66 110 110
110 35 105 32 103 67 110 110
110 35 105 33 103 68 110 110
110 35 105 34 103 69 110 110
110 36 105 0 103 36 110 110
110 36 105 1 103 37 110 110
110 36 105 2 103 38 110 110
110 36 105 3 103 39 110 110
110 36 105 4 103 40 110 110
110 36 105 5 103 41 110 110
110 36 105 6 103 42 110 110
110 36 105 7 103 43 110 110
110 36 105 8 103 44 110 110
110 36 105 9 103 45 110 110
110 36 105 10 103 46 110 110
110 36 105 11 103 47 110 110
110 36 105 12 103 48 110 110
110 36 105 13 103 49 110 110
110 36 105 14 103 50 110 110
110 36 105 15 103 51 110 110
110 36 105 16 103 52 110 110
110 36 105 17 103 53 110 110
110 36 105 18 103 54 110 110
110 36 105 19 103 55 110 110
110 36 105 20 103 56 110 110
110 36 105 21 103 57 110 110
110 36 105 22 103 58 110 110
110 36 105 23 103 59 110 110
110 36 105 24 103 60 110 110
110 36 105 25 103 61 110 110
110 36 105 26 103 62 110 110
110 36 105 27 103 63 110 110
110 36 105 28 103 64 110 110
110 36 105 29 103 65 110 110
110 36 105 30 103 66 110 110
110 36 105 31 103 67 110 110
110 36 105 32 103 68 110 110
110 36 105 33 103 69 110 110
110 36 105 34 103 70 110 110
110 36 105 35 103 71 110 110
110 37 105 0 103 37 110 110
110 37 105 1 103 38 110 110
110 37 105 2 103 39 110 110
110 37 105 3 103 40 110 110
110 37 105 4 103 41 110 110
110 37 105 5 103 42 110 110
110 37 105 6 103 43 110 110
110 37 105 7 103 44 110 110
110 37 105 8 103 45 110 110
110 37 105 9 103 46 110 110
110 37 105 10 103 47 110 110
110 37 105 11 103 48 110 110
110 37 105 12 103 49 110 110
110 37 105 13 103 50 110 110
110 37 105 14 103 51 110 110
110 37 105 15 103 52 110 110
110 37 105 16 103 53 110 110
110 37 105 17 103 54 110 110
110 37 105 18 103 55 110 110
110 37 105 19 103 56 110 110
110 37 105 20 103 57 110 110
110 37 105 21 103 58 110 110
110 37 105 22 103 59 110 110
110 37 105 23 103 60 110 110
110 37 105 24 103 61 110 110
110 37 105 25 103 62 110 110
110 37 105 26 103 63 110 110
110 37 105 27 103 64 110 110
110 37 105 28 103 65 110 110
110 37 105 29 103 66 110 110
110 37 105 30 103 67 110 110
110 37 105 31 103 68 110 110
110 37 105 32 103 69 110 110
110 37 105 33 103 70 110 110
110 37 105 34 103 71 110 110
110 37 105 35 103 72 110 110
110 37 105 36 103 73 110 110
110 38 105 0 103 38 110 110
110 38 105 1 103 39 110 110
110 38 105 2 103 40 110 110
110 38 105 3 103 41 110 110
110 38 105 4 103 42 110 110
110 38 105 5 103 43 110 110
110 38 105 6 103 44 110 110
110 38 105 7 103 45 110 110
110 38 105 8 103 46 110 110
110 38 105 9 103 47 110 110
110 38 105 10 103 48 110 110
110 38 105 11 103 49 110 110
110 38 105 12 103 50 110 110
110 38 105 13 103 51 110 110
110 38 105 14 103 52 110 110
110 38 105 15 103 53 110 110
110 38 105 16 103 54 110 110
110 38 105 17 103 55 110 110
110 38 105 18 103 56 110 110
110 38 105 19 103 57 110 110
110 38 105 20 103 58 110 110
110 38 105 21 103 59 110 110
110 38 105 22 103 60 110 110
110 38 105 23 103 61 110 110
110 38 105 24 103 62 110 110
110 38 105 25 103 63 110 110
110 38 105 26 103 64 110 110
110 38 105 27 103 65 110 110
110 38 105 28 103 66 110 110
110 38 105 29 103 67 110 110
110 38 105 30 103 68 110 110
110 38 105 31 103 69 110 110
110 38 105 32 103 70 110 110
110 38 105 33 103 71 110 110
110 38 105 34 103 72 110 110
110 38 105 35 103 73 110 110
110 38 105 36 103 74 110 110
110 38 105 37 103 75 110 110
110 39 105 0 103 39 110 110
110 39 105 1 103 40 110 110
110 39 105 2 103 41 110 110
110 39 105 3 103 42 110 110
110 39 105 4 103 43 110 110
110 39 105 5 103 44 110 110
110 39 105 6 103 45 110 110
110 39 105 7 103 46 110 110
110 39 105 8 103 47 110 110
110 39 105 9 103 48 110 110
110 39 105 10 103 49 110 110
110 39 105 11 103 50 110 110
110 39 105 12 103 51 110 110
110 39 105 13 103 52 110 110
110 39 105 14 103 53 110 110
110 39 105 15 103 54 110 110
110 39 105 16 103 55 110 110
110 39 105 17 103 56 110 110
110 39 105 18 103 57 110 110
110 39 105 19 103 58 110 110
110 39 105 20 103 59 110 110
110 39 105 21 103 60 110 110
110 39 105 22 103 61 110 110
110 39 105 23 103 62 110 110
110 39 105 24 103 63 110 110
110 39 105 25 103 64 110 110
110 39 105 26 103 65 110 110
110 39 105 27 103 66 110 110
110 39 105 28 103 67 110 110
110 39 105 29 103 68 110 110
110 39 105 30 103 69 110 110
110 39 105 31 103 70 110 110
110 39 105 32 103 71 110 110
110 39 105 33 103 72 110 110
110 39 105 34 103 73 110 110
110 39 105 35 103 74 110 110
110 39 105 36 103 75 110 110
110 39 105 37 103 76 110 110
110 39 105 38 103 77 110 110
110 40 105 0 103 40 110 110
110 40 105 1 103 41 110 110
110 40 105 2 103 42 110 110
110 40 105 3 103 43 110 110
110 40 105 4 103 44 110 110
110 40 105 5 103 45 110 110
110 40 105 6 103 46 110 110
110 40 105 7 103 47 110 110
110 40 105 8 103 48 110 110
110 40 105 9 103 49 110 110
110 40 105 10 103 50 110 110
110 40 105 11 103 51 110 110
110 40 105 12 103 52 110 110
110 40 105 13 103 53 110 110
110 40 105 14 103 54 110 110
110 40 105 15 103 55 110 110
110 40 105 16 103 56 110 110
110 40 105 17 103 57 110 110
110 40 105 18 103 58 110 110
110 40 105 19 103 59 110 110
110 40 105 20 103 60 110 110
110 40 105 21 103 61 110 110
110 40 105 22 103 62 110 110
110 40 105 23 103 63 110 110
110 40 105 24 103 64 110 110
110 40 105 25 103 65 110 110
110 40 105 26 103 66 110 110
110 40 105 27 103 67 110 110
110 40 105 28 103 68 110 110
110 40 105 29 103 69 110 110
110 40 105 30 103 70 110 110
110 40 105 31 103 71 110 110
110 40 105 32 103 72 110 110
110 40 105 33 103 73 110 110
110 40 105 34 103 74 110 110
110 40 105 35 103 75 110 110
110 40 105 36 103 76 110 110
110 40 105 37 103 77 110 110
110 40 105 38 103 78 110 110
110 40 105 39 103 79 110 110
110 41 105 0 103 41 110 110
110 41 105 1 103 42 110 110
110 41 105 2 103 43 110 110
110 41 105 3 103 44 110 110
110 41 105 4 103 45 110 110
110 41 105 5 103 46 110 110
110 41 105 6 103 47 110 110
110 41 105 7 103 48 110 110
110 41 105 8 103 49 110 110
110 41 105 9 103 50 110 110
110 41 105 10 103 51 110 110
110 41 105 11 103 52 110 110
110 41 105 12 103 53 110 110
110 41 105 13 103 54 110 110
110 41 105 14 103 55 110 110
110 41 105 15 103 56 110 110
110 41 105 16 103 57 110 110
110 41 105 17 103 58 110 110
110 41 105 18 103 59 110 110
110 41 105 19 103 60 110 110
110 41 105 20 103 61 110 110
110 41 105 21 103 62 110 110
110 41 105 22 103 63 110 110
110 41 105 23 103 64 110 110
110 41 105 24 103 65 110 110
110 41 105 25 103 66 110 110
110 41 105 26 103 67 110 110
110 41 105 27 103 68 110 110
110 41 105 28 103 69 110 110
110 41 105 29 103 70 110 110
110 41 105 30 103 71 110 110
110 41 105 31 103 72 110 110
110 41 105 32 103 73 110 110
110 41 105 33 103 74 110 110
110 41 105 34 103 75 110 110
110 41 105 35 103 76 110 110
110 41 105 36 103 77 110 110
110 41 105 37 103 78 110 110
110 41 105 38 103 79 110 110
110 41 105 39 103 80 110 110
110 41 105 40 103 81 110 110
110 42 105 0 103 42 110 110
110 42 105 1 103 43 110 110
110 42 105 2 103 44 110 110
110 42 105 3 103 45 110 110
110 42 105 4 103 46 110 110
110 42 105 5 103 47 110 110
110 42 105 6 103 48 110 110
110 42 105 7 103 49 110 110
110 42 105 8 103 50 110 110
110 42 105 9 103 51 110 110
110 42 105 10 103 52 110 110
110 42 105 11 103 53 110 110
110 42 105 12 103 54 110 110
110 42 105 13 103 55 110 110
